China,1.467303211,0.787956593,0.678345459,0.666072978,0.63032639,0.581456147,0.573050906,0.605245013,0.467672053,0.35474089
Colombia,2.102459933,1.619831406,1.039665,0.990034781,0.947136923,0.941994067,1.068611891,1.512289606,1.895586751,1.830746942
Comoros,2.712040984,1.940427756,2.138239359,2.144674549,2.152692206,2.160064273,2.169616303,2.046896975,1.905027581,1.872447912
"Congo, Dem. Rep.",3.281169082,2.898841288,3.356656131,3.409144967,3.446016758,3.389391312,3.466034648,3.442766958,3.272827234,3.186288389
"Congo, Rep.",2.816911628,3.816978872,2.776007776,2.406679692,2.390288208,2.388405079,2.388865755,2.391085234,2.394184625,2.355238072
Costa Rica,2.54138329,1.973588232,1.203580305,1.153271848,1.094945954,1.046343404,1.015470727,0.978713316,0.934615301,0.865128347
Cote d'Ivoire,3.830423779,2.738250905,2.055434934,2.061926495,2.315242748,2.580767289,2.580675808,2.586254296,2.566474934,2.531287446
Croatia,0.211805086,-0.986434859,-0.305655945,-0.278509063,-0.407343185,-0.824099164,-0.698383457,-1.200610165,-0.893486928,-0.554146739
Cuba,0.9406671,0.321944588,0.093595194,0.108603883,0.092232567,0.069407446,0.018675679,-0.049447897,-0.072015237,-0.101983052
Curacao,-1.051535839,-4.075386132,0.829929595,1.133678907,1.347641396,1.319593903,1.060316441,0.319536038,-0.525178744,-1.196439518
Cyprus,1.393044138,1.7700933,0.996688012,0.896230871,0.855564799,0.870039642,0.888918593,0.88447903,0.849324982,0.81751772
Czechia,-0.267830773,-0.280414108,0.139925656,0.033169946,0.105277582,0.196588748,0.192048416,0.265642664,0.334427262,0.393788864
Denmark,0.16245632,0.334233619,0.376272243,0.416901361,0.507053283,0.70642385,0.780392644,0.643350904,0.495838926,0.358130916
Djibouti,10.21924103,3.101649749,1.849338944,1.812671319,1.768063846,1.721247739,1.675509258,1.645014013,1.617728543,1.576239752
Dominica,-0.70847015,-0.513704758,0.212163125,-0.100212779,0.798904314,0.91263243,0.097086,0.466977884,0.594793081,0.850614263
Dominican Republic,2.111788867,1.526878889,1.275637364,1.249960981,1.223783405,1.196044004,1.163320183,1.130145929,1.10483768,1.074974829
Ecuador,2.32006287,1.71308817,1.602521872,1.532423238,1.483598602,1.479835238,1.493389873,1.553356266,1.890909307,1.909683263
"Egypt, Arab Rep.",2.564808557,2.071834706,2.261587344,2.315707504,2.34379305,2.205259807,2.086302846,1.989768495,1.898930768,1.794002125
El Salvador,1.811554781,0.582883768,0.389311894,0.394479107,0.385376456,0.346286118,0.311563471,0.257949947,0.15447668,0.061720733
Equatorial Guinea,3.74870611,4.470575159,4.195936394,4.128045467,4.036743237,3.920785477,3.784566151,3.633654843,3.481607477,3.335036794
Eritrea,2.24976452,1.532995431,1.393980561,1.336750621,0.817492474,0.497672572,0.754064581,0.935971649,1.415949601,1.539273546
Estonia,0.066490191,0.483707162,-0.357944411,-0.355891803,-0.262256175,0.06555253,0.029112226,0.121070631,0.348039138,0.371554389
Eswatini,3.340741382,1.183692988,0.547904556,0.61665942,0.672496412,0.714313722,0.754508381,0.773005801,0.781899444,0.788402228
Ethiopia,3.576541494,2.958805189,2.827656243,2.749620707,2.705428113,2.695393167,2.716053972,2.721331426,2.673321021,2.656010133
Faroe Islands,-0.023165454,1.005918478,0.012399512,0.053713461,0.097024253,0.721624003,1.39145416,1.463978819,1.433043252,1.414731885
Fiji,0.994899826,1.097520514,0.29723878,0.262426487,0.23039759,0.178965106,0.127589743,0.070534838,-0.0025027,-0.057797147
Finland,0.443382074,0.207606515,0.475809487,0.460723773,0.413560208,0.329383886,0.287421402,0.234670532,0.132641041,0.11019169
France,0.480817154,0.686782587,0.48395349,0.516539661,0.468246342,0.35556924,0.263868789,0.290202116,0.358494582,0.341374143
French Polynesia,2.163566652,1.649868262,0.461311409,0.503989818,0.637131095,0.658118801,0.599323883,0.648229492,0.727084625,0.706823206
Gabon,2.734740583,2.559793886,3.5582226,3.505157393,3.341104101,3.086916384,2.804212109,2.555918598,2.391355225,2.289855365
"Gambia, The",4.008088142,2.896423343,3.0945314,3.051205871,2.974334485,2.886819384,2.804045746,2.723485349,2.641376345,2.582686766
Georgia,-0.027068389,-1.944629157,-0.736565519,-0.300972141,0.0469539,0.157481405,0.059816599,0.013386075,-0.039036546,-0.17156574
Germany,0.861969449,0.1354316,0.187727801,0.272900215,0.416877359,0.865702644,0.807218539,0.37372456,0.300526702,0.225519874
Ghana,2.587307512,2.516518739,2.46059584,2.452427256,2.407644892,2.364269759,2.339383259,2.234945429,2.122679766,2.088931184
Gibraltar,-1.348988732,0.165957178,1.437521818,0.777442704,0.126420318,0.209321015,0.138280732,0.113554419,0.140996192,0.113265896
Greece,1.057808012,0.409041838,-0.540752951,-0.725120807,-0.66611329,-0.658861361,-0.415913028,-0.197783225,-0.202880238,-0.105339393
Greenland,0.541029273,0.178094437,-0.140721219,-0.577265865,-0.333398667,-0.322038549,0.128227978,-0.026700606,-0.263828878,0.359917714
Grenada,-0.178543556,0.568483013,0.861245197,0.887245628,0.874356937,0.850810359,0.825295754,0.792907051,0.755485367,0.724563813
Guam,1.827641357,1.125621224,0.447535841,0.397066313,0.292292129,0.259298371,0.218836685,0.154324682,0.042693991,-0.032018785
Guatemala,2.734472527,2.433943645,1.777495787,1.757167698,1.728757603,1.691465093,1.658073318,1.6276538,1.600385982,1.560386048
Guinea,3.49072387,1.963136385,2.448752998,2.442316141,2.482932008,2.549276719,2.589500041,2.563493813,2.533442442,2.537647078
Guinea-Bissau,1.585298679,2.000211927,2.679716679,2.688501174,2.647941932,2.582649543,2.51887832,2.437890936,2.372337148,2.33629047
Guyana,-0.770797136,0.136711369,-0.035479198,0.463194126,0.493149308,0.520003881,0.535758732,0.547185665,2.875002859,1.671348097
Haiti,2.059521825,1.82614145,1.537468808,1.498986449,1.465967975,1.439893507,1.410821213,1.387530074,1.361131318,1.335138592
Honduras,2.80060965,2.731383,1.950842899,1.895959147,1.848619106,1.809362407,1.773336937,1.73985038,1.709728907,1.680696685
"Hong Kong SAR, China",0.321315033,0.881594076,1.103957997,0.401982536,0.702370951,0.851197911,0.619366345,0.768513878,0.800230597,0.739283471
Hungary,-1.033117297,-0.259764908,-0.516437607,-0.275368757,-0.269378767,-0.237855002,-0.295110605,-0.265860932,-0.126786952,-0.04525571
Iceland,0.777662199,1.369192833,0.532100735,0.9458859,1.112504755,1.041940387,1.388081496,2.345582676,2.678142769,2.198932258
India,2.141140539,1.822184002,1.33219205,1.297548835,1.240362184,1.18779532,1.185046229,1.155624491,1.087527722,1.025310772
Indonesia,1.778290867,1.447088484,1.255941458,1.21281781,1.159506642,1.110854932,1.058942059,1.006439524,0.966206436,0.937689274
"Iran, Islamic Rep.",3.927634041,1.645391949,1.277425408,1.456505903,1.897214219,2.261784926,1.835807917,1.428825527,1.307882209,1.099593263
Iraq,1.229559824,3.336246694,4.488463918,4.665418597,3.50227675,2.71497647,2.4594025,2.357692329,2.417560687,2.368388314
Ireland,0.084413021,1.333042666,0.423743803,0.526556159,0.731001377,0.944845307,1.128834064,1.088675561,1.238875453,1.367626954
Isle of Man,1.647121898,1.190189114,-0.01422745,-0.230291765,-0.295168031,-0.3618152,-0.171213442,0.155660691,0.23303766,0.18842279
Israel,3.094603009,2.642331913,1.846151321,1.866052895,1.919543799,1.981288976,1.960348962,1.938725674,1.926622865,1.90898264
Italy,0.083708573,0.045303631,0.26954124,1.159251117,0.917504096,-0.096376133,-0.169884073,-0.149861117,-0.19006364,-1.153028424
Jamaica,0.783359845,0.611850749,0.495752367,0.481191238,0.410748099,0.354975146,0.294793626,0.202492606,0.12309148,0.068899222
Japan,0.331782885,0.167275578,-0.159710676,-0.144271883,-0.132694222,-0.106124994,-0.051137415,-0.081874296,-0.126880068,-0.140464978
Jordan,4.996459234,2.106594083,1.422787817,6.481928642,11.79401566,9.219917888,4.835850135,2.485009342,2.365102658,2.257509754
Kazakhstan,0.604342663,-0.300201487,1.408676887,1.439445356,1.472670873,1.461484685,1.42204614,1.360381269,1.314522985,1.28960849
Kenya,3.400831691,2.915446842,2.525956443,2.409931364,2.294178016,2.20032212,2.202145562,2.175708427,2.032734005,1.978456948
Kiribati,2.272580302,1.745494732,1.577537693,1.505392344,1.466543437,1.486483528,1.535613884,1.548120924,1.565423542,1.606512389
"Korea, Dem. People's Rep.",1.475080753,0.698115634,0.418674807,0.457206407,0.495979807,0.52351508,0.519654351,0.497821204,0.476315092,0.45644682
"Korea, Rep.",0.985130494,0.836180864,0.525713661,0.455218622,0.628149861,0.527288497,0.396851823,0.280968018,0.433519028,0.347874969
Kosovo,1.897590146,-3.582127645,0.895254757,0.607467947,-0.294473631,-1.364932338,-0.596734074,0.753584843,0.339010962,-0.457730006
Kuwait,-27.72222482,3.015393997,7.676428102,7.156824721,3.106740562,3.837569365,3.502809085,1.8798817,4.55608227,2.829852402
Kyrgyz Republic,1.924484883,1.191125924,1.665236559,1.984738667,2.006107899,2.059025966,2.037224422,1.933647156,1.99032207,2.08787614
Lao PDR,2.842489334,1.686007204,1.430973275,1.402649861,1.364912288,1.423956165,1.519813691,1.534364495,1.518707268,1.495404815
Latvia,-0.142736398,-0.963935407,-1.240359153,-1.071034803,-0.941743354,-0.818626341,-0.913885332,-0.886215573,-0.779138396,-0.69523914
Lebanon,1.915947495,1.648031352,2.607520841,9.226496128,9.971969542,1.966373269,-2.21727979,-2.415521032,-2.627212541,-2.879865896
Lesotho,1.789459565,0.219741613,0.832817873,0.931108536,1.021936222,1.104914388,1.189533622,1.2397919,1.254413132,1.251678122
Liberia,-12.64553318,3.711300592,3.538298055,2.182354489,2.058594538,2.035413638,2.012596657,1.905489441,1.915395937,1.94236198
Libya,2.556388295,1.895562666,-5.280077701,1.946077689,1.862888263,1.537394116,1.442351312,1.517588879,1.548437626,1.399514414
Liechtenstein,1.428545704,1.252282479,0.869403226,0.821163785,0.784827173,0.695762434,0.677661203,0.741744904,0.767717718,0.785258982
Lithuania,0.36799903,-0.70338544,-1.341201988,-1.012007368,-0.859827343,-0.940753797,-1.270694533,-1.398322201,-0.954190459,-0.264704355
Luxembourg,1.251745707,1.344082996,2.4015419,2.311176253,2.356978705,2.359951181,2.155311988,2.430976418,1.928837514,1.96284492
"Macao SAR, China",3.750204939,1.487756823,2.039126998,1.803915803,1.802575819,1.816016042,1.843799893,1.884356438,1.920344372,1.926360529
Madagascar,2.955257307,3.039901008,2.728140997,2.67158914,2.627137771,2.588187143,2.586011484,2.584164852,2.554077041,2.525316628
Malawi,3.898741981,2.300935218,2.832565554,2.806762968,2.788813239,2.759113701,2.717814084,2.695466368,2.685561427,2.68285756
Malaysia,2.877739569,2.544593667,1.618131318,1.587439804,1.553018271,1.499409724,1.462069866,1.415369333,1.31563682,1.241514631
Maldives,3.170324263,1.568301447,3.438491239,3.346640402,3.917483406,4.422534092,4.196904224,3.926287795,3.599640348,2.96723054
Mali,1.929091624,2.907829296,2.918108744,2.920044502,3.170675518,3.146747167,3.190441423,3.216407258,3.174850089,3.126669914
Malta,0.978313699,0.645267231,0.899209212,1.404050276,1.996754408,2.386395363,2.288615441,2.738662856,3.491955403,3.931356319
Marshall Islands,2.326682646,0.721837705,-1.460462949,-1.643608049,-1.833579585,-2.021525531,-2.21210383,-2.391336363,-2.571619347,-2.780253373
Mauritania,2.574549548,2.799182084,3.124789002,2.896122114,2.64221126,2.645957102,2.642528022,2.633524111,2.626187803,2.614654755
Mauritius,0.712313471,0.982676166,0.277321026,0.220398692,0.181061469,0.132433083,0.068723138,0.090186811,0.054547267,0.032240043
Mexico,1.83597705,1.584550787,1.396615462,1.317160793,1.241466716,1.16700885,1.133234288,1.080420738,0.951668644,0.86026509
"Micronesia, Fed. Sts.",1.849601599,0.152297026,0.319268822,0.347720569,0.381376448,0.400941559,0.4220858,0.458352099,0.450852096,0.404844283
Moldova,0.461654049,-0.203371722,-0.013109544,-0.026783769,-0.06097206,-0.76704956,-1.163022378,-1.727058466,-1.757004421,-1.600316536
Monaco,0.831034299,0.21893655,2.19981192,2.067809862,1.915204971,1.78404622,0.84246953,-0.072859748,-0.040500588,0.013502019
Mongolia,1.896626372,0.921869511,1.748906223,1.87336676,2.006686708,2.110866279,2.162336948,2.170490155,2.17135598,2.139997096
Montenegro,-0.032812754,-0.027974019,0.084147408,0.097599637,0.097022011,0.056110724,0.023142531,0.011247907,-0.023461353,-0.031987013
Morocco,1.735344812,1.330562927,1.353772467,1.344233843,1.30806294,1.253058273,1.223170234,1.191629424,1.117897027,1.043584127
Mozambique,1.635855392,2.453305506,3.014610299,3.072739164,3.068933869,3.043019717,3.129155499,3.103185139,2.946887151,2.886566535
Myanmar,1.533242451,1.096712638,0.847223412,0.852912566,0.8338601,0.802515043,0.790127201,0.76020596,0.719693109,0.707999098
Namibia,6.09436073,2.271949367,1.634062049,1.694467324,1.730943939,1.754600381,1.765026533,1.756999185,1.725164552,1.688468173
Nauru,3.089539001,-0.05780347,1.553560459,2.365518569,2.274296047,2.214779795,2.228011886,2.119548182,2.05039802,1.729341401
Nepal,2.432697129,1.709775886,0.235525469,0.185921857,0.293747924,0.53827062,0.904474047,1.149953723,1.140549365,1.136351607
Netherlands,0.688603823,0.714770363,0.370055035,0.294820793,0.359828173,0.443220089,0.53217888,0.591203366,0.583933409,0.655071575
New Caledonia,2.368989136,1.901374378,1.811679043,1.779440428,1.65510643,0.524642605,0.28164857,0.218102595,0.13284625,0.022123894
New Zealand,0.923222729,0.587564086,0.548220797,0.768347998,1.661012001,2.036033909,2.2460321,2.088722723,1.791240168,1.591158896
Nicaragua,2.354299408,1.441945342,1.470883001,1.461295176,1.448704792,1.437940024,1.428747396,1.418806285,1.405104723,1.385484725
Niger,3.088463793,3.423750056,3.810576037,3.818205941,3.78117877,3.828859384,3.867091205,3.826933982,3.787596499,3.765444885
Nigeria,2.628598955,2.60286877,2.749288878,2.697474043,2.628123853,2.541187462,2.507034086,2.52731692,2.496644904,2.448200698
North Macedonia,0.232540021,0.455448702,0.121614266,0.144870083,0.166476984,0.133165885,0.109300286,0.097034195,0.08263629,0.022971838
Northern Mariana Islands,4.567120501,5.239582527,-0.307020712,-0.417225486,-0.548094106,-0.661703101,-0.742353405,-0.793234216,-0.841314238,-0.890563183
Norway,0.344151413,0.649044821,1.313440989,1.209141589,1.127736677,0.995084737,0.880969815,0.807673182,0.660090844,0.675061373
Oman,5.156154514,1.359436833,9.758169304,7.650385817,4.922749682,4.451607888,4.804129785,3.216949041,1.297249487,0.035006805
Pakistan,3.297471166,3.075552912,1.79797543,1.536897649,1.409182973,1.296551724,1.204055673,1.328135434,1.537172403,1.607981347
Palau,2.221578969,1.769595607,-1.624973577,-0.788793215,-0.050560379,-0.011239112,0.123560813,0.117802162,0.151256296,0.290665381
Panama,2.121682894,1.971887913,1.778448966,1.760613598,1.744115718,1.741235434,1.734560022,1.716948722,1.675122976,1.602289731
Papua New Guinea,2.644246065,3.45213294,2.777990453,2.692882536,2.61569523,2.543200663,2.468594345,2.39411256,2.325313322,2.260187811
Paraguay,2.694307638,1.926945242,1.349238438,1.380358566,1.406543969,1.422003571,1.424983522,1.406913816,1.373970221,1.336574808
Peru,2.217105221,1.520442271,0.918055909,0.96748622,1.043651128,1.172230664,1.361225438,1.506946185,1.87582164,1.909725608
